transaction_id,transaction_timestamp,store_id,product_id,quantity,unit_price,discount,total_amount,currency
abd5055f-617a-409a-88bf-203799b33657,2025-01-19 08:53:00,STR007,PRD103,1,718.95,10,708.95,USD
39fe42c8-9227-4657-86a3-ef95a4a7bc10,2025-01-19 07:31:00,STR999,PRD109,4,1155.85,20,4603.4,INR
765b2f29-4132-4ba5-8db1-38e06e3424bc,2025-01-19 06:31:00,STR009,PRD105,3,712.26,0,2136.78,USD
a8fe3f53-1aaa-4f02-ba91-5a140b429b2c,2025-01-19 22:27:00,STR005,PRD107,3,1354.69,10,4054.07,INR
e7213926-80d1-4d6c-b6b5-eb13966174f7,2025-01-19 15:48:00,STR001,PRD107,4,844.45,50,3327.8,EUR
73ba4a88-cc7b-4a55-bb95-a22d247db1eb,2025-01-19 20:07:00,STR006,PRD105,2,838.3,50,1626.6,EUR
2c6a26fb-2352-4051-9a34-6b9c48da5a89,2025-01-19 23:43:00,STR006,PRD105,3,159.12,0,477.36,INR
8b3c9f26-a8da-48d5-b5cb-adbd1f5a4bcd,2025-01-19 14:17:00,STR003,PRD103,1,500.96,50,450.96,INR
0387e825-5562-4cbd-9482-7ff249d36555,2025-01-19 09:16:00,STR004,PRD101,3,1217.86,0,3653.58,USD
76f7883f-44f8-4247-ad6f-b78a330a8927,2025-01-19 15:31:00,STR009,PRD105,3,952.68,50,2882.04,USD
ded7815a-57b3-4c65-b491-1ae1ad6d5b78,2025-01-19 21:22:00,STR007,PRD107,5,988.94,10,4934.7,EUR
f50d9047-3d27-4ea5-a5ff-e62d9e9f5f84,2025-01-19 14:59:00,STR003,PRD101,2,445.51,50,841.02,USD
ff9e6f13-025e-4b41-ab45-f779b3f9a86f,2025-01-19 19:18:00,STR999,PRD107,4,269.83,0,1079.32,USD
57b5db95-0537-4452-97be-d42b0438f79f,2025-01-19 17:12:00,STR001,PRD105,4,1371.41,0,5485.64,EUR
bfc96fe9-ee49-4af3-b496-ba8f5d1e8271,2025-01-19 07:11:00,STR008,PRD102,1,386.84,10,376.84,INR
3b3e4b37-1628-4a17-8ce9-3a4fb2b866ba,2025-01-19 09:51:00,STR008,PRD108,1,65.79,0,65.79,EUR
a1ae9e76-389b-4dd2-85e6-d190e6059c29,2025-01-19 21:42:00,STR009,PRD103,3,932.97,20,2778.91,INR
b8dfb3a0-35d8-4ffd-b9e0-b5b97e4315c0,2025-01-19 09:38:00,STR006,PRD105,1,1317.25,0,1317.25,INR
d5d0c8d9-5074-4919-94f8-8ead9c353ae0,2025-01-19 17:49:00,STR006,PRD109,2,416.53,0,833.06,USD
d5f507a1-354f-4fca-9259-ab36730f5150,2025-01-19 06:10:00,STR999,PRD108,5,724.07,0,3620.35,INR
5471a9d5-5bf6-4b99-80ef-971e856aa57a,2025-01-19 03:51:00,STR007,PRD106,1,98.66,0,98.66,INR
50a886e0-db85-4dc6-9244-d93602617167,2025-01-19 23:46:00,STR010,PRD101,4,225.85,0,903.4,INR
7ae1d8cd-4e04-4225-9040-ba162a6ef46e,2025-01-19 23:57:00,STR010,PRD110,2,1173.87,10,2415.74,EUR
9d9d9890-13ca-4b5f-8dfa-3beedcf0d32f,2025-01-19 07:23:00,STR007,PRD105,3,1320.14,0,3960.42,EUR
e7844b2a-f7e2-4db0-8445-5ec6a8d0b42b,2025-01-19 09:03:00,STR007,PRD104,4,605.44,0,2421.76,USD
ffbd2a44-2631-4490-9c51-5f8ed2d431c3,2025-01-19 10:09:00,STR002,PRD102,1,212.73,10,324.73,INR
ad89f0c6-2aba-4708-b69d-6ea5341147ab,2025-01-19 09:02:00,STR001,PRD101,3,1250.72,10,3742.16,INR
a3db854f-e098-45d0-b257-9fe3c7315865,2025-01-19 09:53:00,STR001,PRD101,3,1140.36,0,3491.08,USD
e7575073-3efc-4a1f-9ea9-4a7f52970728,2025-01-19 23:22:00,STR007,PRD104,1,1182.59,10,1172.59,EUR
c9bc678a-85a4-4fd7-af75-ede56ee16c4e,2025-01-19 13:46:00,STR002,PRD103,2,773.04,0,1546.08,USD
a54757db-091a-4b06-8ae0-226ebc83e80b,2025-01-19 23:19:00,STR008,PRD106,2,98.12,50,146.24,INR
56d52f01-d3a0-4688-9103-b5a2daa62b1a,2025-01-19 04:22:00,STR004,PRD106,5,1431.36,0,7156.8,INR
dfc92ac3-b073-4c8f-b0dc-f9676fa21d97,2025-01-19 17:54:00,STR999,PRD104,5,987.57,20,4917.85,INR
2901546d-d289-444b-8400-b6ad46906fd5,2025-01-19 04:26:00,STR001,PRD103,4,1298.9,0,5195.6,EUR
e1768c7d-a04c-4ff0-8bf4-fd38dad35d5f,2025-01-19 16:23:00,STR001,PRD108,2,1290.12,20,2560.24,USD
82e1750a-b369-456a-92c3-59397cc96c77,2025-01-19 00:19:00,STR002,PRD109,1,737.17,0,737.17,USD
9ceac203-b2d3-4501-b65a-5f30a6a5d8df,2025-01-19 17:07:00,STR003,PRD109,2,1248.25,0,2496.5,EUR
4286c345-14b3-4840-a807-1def4660150f,2025-01-19 06:31:00,STR003,PRD109,3,1444.77,0,4334.31,USD
100e47c0-f2d9-4270-8c4f-8693dacdc255,2025-01-19 11:08:00,STR005,PRD104,4,810.26,0,3241.04,USD
793fc537-1dd8-4c68-b013-32cc4f654ec5,2025-01-19 00:14:00,STR002,PRD104,3,1194.89,10,3574.67,INR
2f1ad26e-fe50-42e2-b9db-24534b260a9b,2025-01-19 01:10:00,STR002,PRD105,4,897.26,0,3589.04,EUR
d85a2f05-7f23-4ca8-9516-76b8280499f3,2025-01-19 20:50:00,STR010,PRD105,4,371.59,0,1486.36,EUR
c271d1b3-cbf6-4256-a74f-c86e19aab564,2025-01-19 11:32:00,STR001,PRD106,2,272.49,0,544.98,USD
e0d1186c-5da3-4fae-9a48-d2a463ec8fbc,2025-01-19 18:47:00,STR001,PRD104,5,948.69,0,4743.45,EUR
8294c892-aeb0-469b-9311-5a9e4266b40a,2025-01-19 01:05:00,STR001,PRD104,3,542.97,20,1608.91,INR
031d104a-d0e7-43f6-8c0f-9fde400e9234,2025-01-19 17:36:00,STR006,PRD106,1,1383.84,50,1333.84,EUR
9e745013-247c-4de7-8696-57aba2fa09cd,2025-01-19 09:05:00,STR009,PRD109,2,1490.28,10,2970.56,USD
51bef4c9-6540-4afc-a9a1-c95de36e25e1,2025-01-19 10:05:00,STR003,PRD104,4,156.19,0,624.76,USD
790d4a95-b353-4561-a70b-df7788bc77e3,2025-01-19 19:11:00,STR999,PRD101,5,467.21,0,2336.05,INR
6f256fc4-a121-4864-a231-6644becc12d2,2025-01-19 21:26:00,STR001,PRD101,3,460.36,20,1361.08,USD
62ffd7fb-da0e-4edc-8d6f-914f4901c29c,2025-01-19 02:57:00,STR002,PRD109,2,510.78,50,971.56,INR
e5672b56-8822-43b3-8f24-639eff40b169,2025-01-19 19:35:00,STR002,PRD109,2,484.62,50,919.24,USD
d8687d85-25be-4820-ad99-6bdd405879fd,2025-01-19 03:07:00,STR006,PRD105,3,1362.92,10,4078.76,EUR
7572e9b0-fd75-4627-a5b0-bc9e848b5faf,2025-01-19 07:19:00,STR009,PRD104,5,1053.08,20,5245.4,INR
434224bc-dec3-4321-b6c3-f5a28f216fc8,2025-01-19 23:37:00,STR999,PRD108,5,320.57,50,1552.85,EUR
6a012ce9-915a-4a0a-a6ef-5421fbe44adf,2025-01-19 09:54:00,STR001,PRD107,1,1450.24,20,1430.24,INR
6a7573da-051a-49b6-965b-01cdd0931c4d,2025-01-19 04:37:00,STR999,PRD103,2,146.09,10,282.18,USD
98374c42-4bd5-4d33-ad1a-309c0c2f2c01,2025-01-19 04:23:00,STR002,PRD102,1,727.46,0,727.46,EUR
e5cccb5d-0e68-42d8-b83d-cdafc737a359,2025-01-19 03:29:00,STR002,PRD105,1,1014.04,0,1014.04,EUR
02b8f038-5eb3-4b2f-8924-5e85f2dbba3e,2025-01-19 15:50:00,STR999,PRD110,4,847.38,0,3389.52,EUR
5a92b50b-91f5-4d37-be01-6f6ff5948e5e,2025-01-19 21:40:00,STR004,PRD108,1,230.35,20,210.35,INR
09865825-9dba-460b-b61a-261e53d11c4e,2025-01-19 05:01:00,STR004,PRD102,3,815.49,0,2446.47,INR
c1e40a0c-ae02-4015-8355-c730edf68f58,2025-01-19 04:47:00,STR001,PRD108,2,386.69,0,773.38,EUR
2ce5096f-0966-46c5-bd17-10dea73a1b87,2025-01-19 21:28:00,STR004,PRD102,3,1347.13,50,3991.39,INR
07689079-8e0c-4ea4-afbb-5ad2b637f1f1,2025-01-19 07:28:00,STR005,PRD106,3,499.19,0,1497.57,EUR
b17d86ae-b569-47ef-acee-ec520e07a827,2025-01-19 00:05:00,STR008,PRD103,2,213.83,50,377.66,USD
8370b94a-3861-4230-b5c0-a4e404c29d56,2025-01-19 21:07:00,STR009,PRD108,1,1424.58,50,1374.58,EUR
8a8a55f9-01a4-4eec-9254-a756c17d6b8f,2025-01-19 17:30:00,STR006,PRD109,1,416.54,20,493.54,INR
97f04b9d-b9d6-4a15-91b9-d3d9275dd2a8,2025-01-19 22:43:00,STR010,PRD107,5,311.97,10,1549.85,INR
cf095916-5b8c-4e56-93f3-82adbc32876a,2025-01-19 16:34:00,STR002,PRD103,2,1077.66,20,2135.32,USD
33d57343-353d-46a0-8c1d-aa6da78bfa14,2025-01-19 19:08:00,STR002,PRD104,1,141.89,0,141.89,EUR
9c061cd6-bc4a-4a83-a3ff-84a45a361ef6,2025-01-19 11:39:00,STR007,PRD101,1,538.83,20,518.83,USD
f0b05a45-911e-473f-bda1-23cc0431d569,2025-01-19 23:54:00,STR009,PRD110,5,690.43,0,3452.15,INR
b53611a1-fe52-49ff-b0ac-f287eafa3dba,2025-01-19 00:37:00,STR001,PRD107,4,1180.93,50,4673.72,EUR
b966085e-a158-4060-bf42-5beb5f31452d,2025-01-19 04:53:00,STR010,PRD101,4,249.82,20,1048.28,INR
0b207861-4aea-45b3-bf65-e5e4b6f85791,2025-01-19 13:56:00,STR005,PRD101,3,323.92,0,971.76,EUR
f733e8ce-66d9-4eaf-a87d-9715b43d64e0,2025-01-19 07:24:00,STR004,PRD104,4,947.21,0,3788.84,INR
887f7a40-ef62-4781-addb-1a3bf8ed4c0b,2025-01-19 15:20:00,STR006,PRD104,5,514.49,0,2572.45,EUR
0d9c06d9-991a-4dcc-817a-948b157126c8,2025-01-19 21:16:00,STR010,PRD101,4,285.2,0,1140.8,EUR
28e6a54a-d067-4e44-a847-649c13eaab10,2025-01-19 21:07:00,STR002,PRD107,3,1177.09,10,3557.27,INR
e9ff308a-7e69-44e1-ae6c-b96c35216f40,2025-01-19 06:15:00,STR005,PRD109,1,742.19,10,732.19,EUR
7277656e-d7e0-4c7a-9996-56ae60478629,2025-01-19 12:36:00,STR001,PRD101,4,68.59,20,254.36,USD
a1df145f-6c1e-4ed6-afba-a8d173db55e5,2025-01-19 22:44:00,STR006,PRD110,1,1391.04,0,1391.04,USD
97861353-715e-4a95-8736-4abd99417c87,2025-01-19 11:29:00,STR003,PRD106,4,407.11,10,1618.44,USD
a62ad13f-4aa5-4104-9ee6-5f6926b7cd0d,2025-01-19 08:43:00,STR002,PRD109,4,1441.83,50,5717.32,EUR
73a3970e-cc03-42f5-9118-680b222cdea9,2025-01-19 10:49:00,STR004,PRD103,-3,1066.45,10,3189.35,INR
8ccc3104-dd62-410a-8373-fdfae8d8fe94,2025-01-19 17:11:00,STR003,PRD104,3,1319.52,0,3958.56,INR
9899e9f3-4552-48ce-8c08-780b63b407d2,2025-01-19 03:45:00,STR006,PRD102,2,1362.27,0,2724.54,USD
c8254625-65f6-4e87-8cb3-69c57c92594b,2025-01-19 23:25:00,STR008,PRD110,1,1147.25,20,1127.25,USD
c139e20d-1d2c-49df-8b42-8ddaf39ca879,2025-01-19 03:07:00,STR005,PRD104,4,1278.32,20,5093.28,INR
1beaf5fd-19cc-4c62-bfcf-ab1499caf69a,2025-01-19 10:13:00,STR005,PRD105,5,990.71,0,4953.55,USD
e0ccf9ce-b6d3-48c3-b8d1-2609e1a3d174,2025-01-19 08:48:00,STR004,PRD106,3,1135.6,0,3406.8,EUR
41ae85f7-6d47-4170-9469-47bb8f98b32c,2025-01-19 22:20:00,STR002,PRD102,4,370.26,0,1586.04,USD
f1bb420a-e548-4092-9dca-f0ebe0f2b94c,2025-01-19 12:21:00,STR004,PRD102,5,1003.6,10,5008.0,USD
d0d8e35e-4742-4d30-bdd6-528d1c0389a6,2025-01-19 12:19:00,STR003,PRD106,4,772.98,10,3081.92,USD
187be387-d254-44c0-9788-56eafdf2ec38,2025-01-19 20:58:00,STR999,PRD103,1,1241.59,20,1221.59,EUR
a50e6013-63f2-48c8-a1e4-84fec887d0fb,2025-01-19 22:07:00,STR004,PRD105,5,783.64,0,3918.2,USD
f8df84a4-ff1a-46c2-909d-2ed9de04e48e,2025-01-19 19:39:00,STR004,PRD102,2,406.22,0,812.44,INR
f7c6d94d-e3d6-4a7e-b312-99ce995538b1,2025-01-19 05:17:00,STR004,PRD106,2,386.65,0,773.3,EUR
946f7678-b317-4d2a-83ac-3a0138c04503,2025-01-19 03:50:00,STR007,PRD102,3,1127.69,50,3333.07,EUR
f836a677-b627-4401-a531-b9d9b9460db0,2025-01-19 15:10:00,STR004,PRD106,1,972.96,0,972.96,USD
b95d62ca-c477-4649-87ae-b24f92d249b7,2025-01-19 15:34:00,STR006,PRD102,5,1069.65,0,5348.25,INR
ca2cd9d7-528d-4fcc-9e03-b10f1195893a,2025-01-19 15:07:00,STR008,PRD107,5,766.0,0,3830.0,EUR
a2c16417-f1e8-4b4d-b967-bd4efab55e25,2025-01-19 19:37:00,STR003,PRD106,2,824.95,50,1599.9,USD
ccf931d2-ff60-44cc-872e-b7f99e533ef6,2025-01-19 02:48:00,STR010,PRD104,4,1435.8,0,5743.2,USD
3fba4d4e-ec6b-4ac4-9bd3-9ab8506d8751,2025-01-19 02:24:00,STR010,PRD103,3,1376.42,0,4129.26,EUR
7024fb9b-3d5d-4622-a045-3d0c96096e84,2025-01-19 03:39:00,STR001,PRD103,1,368.76,20,348.76,INR
70fee088-b59e-45b7-84ba-3e861d380fe4,2025-01-19 13:47:00,STR005,PRD101,4,767.53,20,3050.12,EUR
6e206f51-0a9e-4856-8e26-0266961809d5,2025-01-19 03:22:00,STR002,PRD104,5,436.3,0,2181.5,USD
59d30934-3978-4758-9e8f-0d652625b72a,2025-01-19 02:43:00,STR008,PRD109,5,1172.59,0,5862.95,INR
bd5a276a-95b8-46f3-a7c8-72a70b1efbff,2025-01-19 22:48:00,STR006,PRD101,-1,933.26,0,933.26,USD
6711f4dc-7506-4389-9b07-e4f0ed6efe28,2025-01-19 08:20:00,STR999,PRD105,5,699.7,0,3498.5,INR
4742a275-75e2-4056-b0ac-c7c162ed1bcf,2025-01-19 04:04:00,STR003,PRD107,2,176.61,0,353.22,EUR
745e82c5-0f91-4d31-9fcd-b0adbabd7c53,2025-01-19 00:31:00,STR007,PRD110,5,870.5,20,4332.5,USD
7d15c7b9-4525-45ea-9bf7-7ae414a4c5e3,2025-01-19 13:16:00,STR008,PRD108,1,1214.64,0,1344.64,USD
4dd56e2b-c78e-4873-8dc0-ee1d00ad2f97,2025-01-19 13:27:00,STR001,PRD110,1,1485.31,10,1514.31,USD
ad7baff8-40f6-4956-979c-347f8bd91769,2025-01-19 11:08:00,STR004,PRD101,4,416.35,50,1643.4,INR
2308e51f-36f4-4968-a966-6e014ff40421,2025-01-19 20:00:00,STR008,PRD110,2,99.32,0,198.64,EUR
04394f94-5588-4238-8bf5-ea6aca00dd1e,2025-01-19 03:27:00,STR007,PRD108,2,1137.82,0,2275.64,EUR
bca2d074-6863-4377-a533-1a66f6452d2e,2025-01-19 22:47:00,STR999,PRD101,3,1366.37,10,4089.11,USD
e2a1b9f4-26d0-4f9b-8661-dea9c9d2f72d,2025-01-19 02:22:00,STR002,PRD106,2,1015.09,0,2030.18,EUR
a956e8e3-4a03-4220-a83f-b6ffd08d8166,2025-01-19 22:10:00,STR009,PRD105,5,1097.71,50,5438.55,EUR
0caba253-119d-4803-92a4-be7e308ed6e9,2025-01-19 05:07:00,STR006,PRD103,1,182.25,0,182.25,EUR
d5948e98-9977-4833-bc12-3384324a3c61,2025-01-19 04:11:00,STR010,PRD106,1,1367.32,0,1367.32,INR
c4389af6-f3b1-432b-bf6e-78a547d93817,2025-01-19 15:56:00,STR010,PRD102,1,1194.7,0,1194.7,EUR
bb4d227c-18ea-433f-86f7-3c7ff6b1db0c,2025-01-19 14:43:00,STR008,PRD103,3,1137.36,0,3412.08,EUR
a8af2184-4003-4332-abf0-82a24e1394d3,2025-01-19 14:51:00,STR003,PRD109,4,428.8,0,1715.2,INR
7fddc0c9-5869-467d-9375-356c554a1a4e,2025-01-19 16:11:00,STR008,PRD106,4,995.99,50,3933.96,INR
9d6a5393-d690-4b16-9e78-58d6872dcd4f,2025-01-19 11:19:00,STR999,PRD108,4,78.89,10,305.56,INR
8d5f10e8-546d-42c4-a4a4-2128e42a380e,2025-01-19 19:28:00,STR001,PRD109,1,70.08,20,50.08,EUR
6d6c65ef-daef-43fe-b89e-0a1e3f1fb170,2025-01-19 01:33:00,STR007,PRD107,1,94.9,10,84.9,EUR
a99a414a-e286-4eba-9a56-7e821a356c49,2025-01-19 02:56:00,STR003,PRD107,2,908.48,50,1766.96,INR
4dfca604-461d-4c75-970c-d21d3834a623,2025-01-19 15:02:00,STR002,PRD105,3,552.43,0,1657.29,USD
2fbd192c-bcef-496e-bdbf-adede1c3a1bb,2025-01-19 13:27:00,STR999,PRD104,2,886.97,50,1723.94,EUR
9d2b6874-a7f9-48a4-ac25-eb27ef8f90b1,2025-01-19 23:36:00,STR003,PRD101,5,599.56,0,2997.8,INR
5241cda0-f64f-41df-8b6f-f0a26d3e95bc,2025-01-19 22:30:00,STR006,PRD107,1,51.82,50,1.82,INR
418d5889-f472-4d00-b7aa-eb9f828c53e8,2025-01-19 01:50:00,STR010,PRD108,4,1108.84,0,4435.36,INR
237057df-ec12-4136-aa91-6905f828c9c1,2025-01-19 02:16:00,STR006,PRD104,5,1225.94,0,6129.7,USD
1510f59d-ffee-4f9b-88c2-da591e0ad7ae,2025-01-19 05:48:00,STR999,PRD102,4,382.74,10,1520.96,EUR
6476e624-845f-4de1-8499-1d62e5c296fc,2025-01-19 05:25:00,STR009,PRD105,5,407.83,0,2039.15,USD
aec5d0d1-ee54-4c1d-9334-41660f79350c,2025-01-19 06:55:00,STR003,PRD109,3,1481.46,0,4444.38,USD
9d795662-680d-495c-90ee-1d00606b702b,2025-01-19 00:43:00,STR010,PRD106,4,336.18,0,1344.72,EUR
cab76d60-59b5-4700-9574-e0d5e2b6f1b9,2025-01-19 03:23:00,STR009,PRD110,1,919.19,10,909.19,USD
a6aaf633-b707-44e3-b680-d8b7b089d6ab,2025-01-19 09:59:00,STR005,PRD108,2,1389.5,10,2769.0,USD
da95b144-20e5-4fed-add1-ef2ce64aca56,2025-01-19 17:17:00,STR009,PRD104,3,80.44,50,191.32,EUR
ab2ebaf8-e830-4c28-9199-348deedebbdd,2025-01-19 07:24:00,STR010,PRD110,1,1286.78,0,1286.78,USD
e5b9fc65-8025-4893-9599-963ed6e31fd1,2025-01-19 11:38:00,STR006,PRD108,5,1422.31,0,7111.55,EUR
3157669e-6d2c-46d8-9bd1-06a4f4a55a58,2025-01-19 15:11:00,STR002,PRD108,3,479.65,20,1470.95,EUR
4f28f0e6-eabe-4666-8fa6-b1bdffb776f1,2025-01-19 13:32:00,STR010,PRD108,5,1013.36,0,5066.8,USD
d0c78e10-915d-4b65-be7c-c34a5ab03b5d,2025-01-19 21:59:00,STR002,PRD105,1,1209.5,10,1199.5,USD
910aa0bd-3a92-4721-bbc3-4bffe275fe32,2025-01-19 06:18:00,STR009,PRD107,1,881.06,20,861.06,INR
66a832db-83aa-450d-9faf-7f4585c4d62c,2025-01-19 02:49:00,STR004,PRD108,3,1312.76,50,3936.28,EUR
72bced43-25f2-462a-a9d3-c6641e9d5fb7,2025-01-19 23:37:00,STR004,PRD107,3,1143.42,0,3430.26,INR
1efadd9f-31aa-4adc-aa60-bab269e5b915,2025-01-19 04:06:00,STR002,PRD102,4,542.73,0,2170.92,EUR
bc7cc55c-ab21-4f00-809a-21548f94d0ca,2025-01-19 17:18:00,STR002,PRD107,5,1072.29,0,5361.45,USD
8b01cfc5-aa32-4ddf-81c4-6b0a3d7c5946,2025-01-19 00:20:00,STR010,PRD110,3,930.33,0,2790.99,INR
a5483c1b-ec10-4fbe-9e8a-b65fd215d510,2025-01-19 12:38:00,STR007,PRD101,1,722.42,20,702.42,INR
63d68b6c-29e7-4c4b-b766-4ac629121121,2025-01-19 21:43:00,STR001,PRD110,1,1308.85,50,1258.85,EUR
52db3cb1-1a0c-4ca9-88e9-925c55cc101c,2025-01-19 05:24:00,STR004,PRD101,5,656.67,50,3233.35,INR
bae53f93-e816-41c6-95e2-ebb7e4be40e6,2025-01-19 07:31:00,STR010,PRD110,5,651.9,20,3239.5,INR
4a49ffb3-d612-4b6a-b8a5-f6624b3ff339,2025-01-19 21:16:00,STR010,PRD102,3,516.7,50,1500.1,INR
2769148c-2170-417b-81bb-de48a47d0556,2025-01-19 15:43:00,STR001,PRD107,5,134.68,50,623.4,EUR
b00a88f8-c4ef-4d8f-bbaa-0cf5740c7c8f,2025-01-19 20:58:00,STR010,PRD110,5,1111.33,50,5506.65,INR
67772a6b-d18b-407a-aa27-0d1d5ccef19c,2025-01-19 21:41:00,STR003,PRD106,1,1043.22,0,1043.22,EUR
2ca34e4f-5f16-4270-b25b-97e467b657a6,2025-01-19 17:41:00,STR004,PRD107,1,867.77,50,817.77,USD
7f326f81-2f85-4121-af2f-beff9f7411d7,2025-01-19 18:45:00,STR010,PRD106,3,813.77,50,2391.31,USD
2b12ccf3-cf14-4cb6-b8e0-929b540b6a07,2025-01-19 00:28:00,STR005,PRD101,4,662.22,50,2598.88,EUR
96bad6ae-6b4b-4635-b5e9-d4f76ce35412,2025-01-19 00:11:00,STR009,PRD103,4,98.61,10,384.44,USD
71da30c1-79ff-439b-b6aa-afed73664196,2025-01-19 16:23:00,STR006,PRD105,2,1371.05,0,2742.1,INR
6965ad09-b193-424f-97c8-2bcf632f1d61,2025-01-19 10:20:00,STR006,PRD101,1,1161.34,0,1161.34,EUR
1df614f2-48fa-4cf1-ba4c-2283e92d603e,2025-01-19 05:45:00,STR002,PRD106,3,1095.5,10,3276.5,INR
a45740e6-0f39-40ab-8656-4f044dbb6b77,2025-01-19 16:55:00,STR003,PRD107,3,732.25,50,2146.75,INR
3bebb61a-b3cf-413b-9c8d-d3c4d38fc89d,2025-01-19 07:27:00,STR007,PRD105,3,701.23,0,2129.69,USD
b83bc94c-d05d-422a-8777-4a7d7124a5f0,2025-01-19 05:54:00,STR003,PRD109,2,79.38,0,158.76,EUR
9afd3328-9d9a-4d8e-994c-6c3d6247f752,2025-01-19 10:53:00,STR007,PRD106,5,289.4,10,1437.0,INR
02c2c66a-373b-4fcc-86ac-36f88f3315ef,2025-01-19 07:17:00,STR009,PRD108,5,501.67,20,2488.35,INR
7e7ee224-837e-4658-ab42-4dc5a97bc4c2,2025-01-19 03:50:00,STR999,PRD107,5,67.65,50,288.25,USD
4fe95675-bd95-4f8a-b189-cca0c57739d4,2025-01-19 17:36:00,STR008,PRD106,1,1260.86,0,1260.86,INR
a4cafe2c-fb9b-459c-96ec-e149ba72556d,2025-01-19 09:39:00,STR009,PRD101,3,555.98,0,1667.94,INR
9ec8cc0d-aed4-4fcf-af74-802e663dbd9a,2025-01-19 11:36:00,STR007,PRD109,2,1440.54,0,2881.08,INR
798431b6-5620-4607-8a4d-8d7abe004c5d,2025-01-19 12:16:00,STR003,PRD107,3,699.77,20,2079.31,USD
a67af2f9-543e-4fea-9c75-d6f35e77f00e,2025-01-19 19:10:00,STR002,PRD109,3,1261.26,0,3809.78,EUR
2dded64d-4314-4697-8578-762f2b2e6c37,2025-01-19 09:30:00,STR003,PRD109,1,319.78,10,309.78,EUR
23d6afe1-8938-4822-a2cb-0756b6517313,2025-01-19 16:36:00,STR006,PRD103,2,1232.17,0,2464.34,EUR
ae62a17b-5797-4116-bd46-665d12a1c651,2025-01-19 02:02:00,STR999,PRD102,1,1143.94,0,1143.94,INR
693afd00-7c8a-4549-8520-47243fcc6c8d,2025-01-19 08:20:00,STR010,PRD103,3,775.31,50,2275.93,USD
9e7082e3-94a5-48b9-8c2e-7fb5006514af,2025-01-19 11:15:00,STR004,PRD104,4,563.11,0,2252.44,INR
093d5e1c-296d-4c2b-869e-9afc9a814b95,2025-01-19 01:34:00,STR004,PRD102,5,1139.18,0,5695.9,USD
232999c3-1785-4f1e-8cf4-36dff8c87514,2025-01-19 23:14:00,STR005,PRD110,4,1274.5,20,5078.0,INR
3d994415-eed1-4d5a-951a-7faffd67bafb,2025-01-19 20:29:00,STR006,PRD106,3,1010.17,10,3020.51,USD
9751ef8d-09e8-41cd-9585-28a007157c4f,2025-01-19 20:02:00,STR010,PRD106,2,976.83,50,1903.66,INR
4499b3e7-0739-4c99-a022-6054acb29087,2025-01-19 19:43:00,STR010,PRD104,1,860.21,0,860.21,INR
77ff4e2d-5c1f-49eb-a4ac-12b2216b992b,2025-01-19 20:26:00,STR010,PRD110,1,860.22,0,956.22,INR
6986f265-6e41-4f36-84d2-bae6a4de818e,2025-01-19 20:53:00,STR009,PRD109,3,1366.95,20,4080.85,INR
ec7eb701-6d12-40a2-bb74-bda2dba30308,2025-01-19 16:59:00,STR010,PRD109,2,471.82,10,933.64,USD
50fe894d-a3b6-47ba-86ee-d1cd08cb9e04,2025-01-19 03:39:00,STR003,PRD105,5,869.71,0,4348.55,USD
ea55264d-71ee-4765-a4c9-b0f880cd8fc6,2025-01-19 08:03:00,STR999,PRD107,4,619.89,20,2459.56,USD
f763053a-f6ea-4f22-ac50-e2d84fb2f306,2025-01-19 10:03:00,STR005,PRD103,5,803.11,50,3965.55,INR
ff7554f9-e648-4261-abc6-fd4eb3ce5b05,2025-01-19 20:59:00,STR001,PRD109,1,271.3,10,261.3,USD
f1dbfc46-eab7-49eb-a4d1-8de6a74f6f17,2025-01-19 08:40:00,STR007,PRD107,1,567.57,0,567.57,INR
6ad13db6-5a48-4df7-aef8-506d86757fa4,2025-01-19 00:24:00,STR003,PRD107,4,166.58,10,656.32,USD
e478e295-27d0-4666-9e71-5cd8a69255ab,2025-01-19 02:20:00,STR002,PRD104,1,522.87,50,472.87,INR
c50bad49-ded9-4133-9760-a6d936510124,2025-01-19 17:22:00,STR004,PRD103,1,376.06,0,376.06,INR
0a7a6a2d-8bd1-4a35-ba8d-1da6fcd61f3c,2025-01-19 00:02:00,STR010,PRD104,2,1328.65,50,2607.3,INR
095f5fe0-23b1-42e1-816e-eeeba7519851,2025-01-19 05:09:00,STR008,PRD109,1,1089.58,20,1069.58,EUR
bce44770-ae77-4426-82f8-7af96c248a18,2025-01-19 19:35:00,STR009,PRD110,3,1040.66,20,3101.98,INR
f4eeedf6-a68a-420c-bc71-2a2962cae746,2025-01-19 15:07:00,STR001,PRD106,3,738.64,10,2205.92,INR
fb2ff6c1-3854-4c56-b415-c18125a45884,2025-01-19 07:27:00,STR004,PRD105,1,421.47,20,401.47,INR
3481b8de-f92e-4275-936f-b61b772c0651,2025-01-19 10:29:00,STR003,PRD103,4,1492.77,0,5971.08,EUR
345a6bb4-4ec3-4696-8c74-8a0398b022b7,2025-01-19 15:12:00,STR002,PRD108,1,1368.58,0,1368.58,INR
5e982d27-0a2b-40a0-9830-dcab90d67d62,2025-01-19 13:02:00,STR010,PRD109,4,1256.17,50,4974.68,INR
